country,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND
1954-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.5915444944816,,,,,,,,,,,,,,,,0.732275213565585,3.99377347586599,0.0201836862341226,0.0203016872947762,21.87,22.1074700647039,0.679405488755984,0.0770682614727642,0.0778085174274454,17.93,18.218561796249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1954-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.7458869058914,,,,,,,,,,,,,,,,1.12898371209514,5.10679563599405,0.0202159875152472,0.0205308900376147,21.94,22.3852921945303,1.20133453533222,0.0770897409213352,0.0787432580187314,17.96,18.4532504577169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1954-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.9160306569406,,,,,,,,,,,,,,,,0.96835115769574,5.8741517937638,0.0203313492335492,0.0207297011489792,22.12,22.538316243132,1.04719841997358,0.0775193298927552,0.0795678561725392,18.13,18.6025884347482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1954-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.1011335930443,,,,,,,,,,,,,,,,0.795331774690553,5.81910812804354,0.0205113135141004,0.0208945710490154,22.33,22.7425839267726,0.630684787131327,0.0781207544527434,0.080069678536866,18.24,18.6869559963556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1954-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.300372666947,,,,,,,,,,,,,,,,1.14838372752442,6.62096588902088,0.0208020250442215,0.0211345209028783,22.75,23.0583147323598,0.831259322091167,0.0791947268812936,0.0807352652038721,18.63,18.9125612489971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1955-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.5128002533522,18899.8386890263,,,,,,,,,,,,,,,0.75160995927494,7.13926806310506,0.0211250378554672,0.0212933700668294,23.03,23.0868280425321,0.566184643493218,0.0805908910384089,0.0811923758773399,18.89,18.8998386890264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1955-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.7376004694109,19092.8742936354,,,,,,,,,,,,,,,0.529623161555161,7.01192407496939,0.0214342072605166,0.021406144686579,23.42,23.3027100964283,0.476862206402946,0.0819226168498112,0.0815795516323796,19.25,19.0928742936354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1955-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.9736190009165,19148.5003342153,,,,,,,,,,,,,,,0.825065793567276,7.66661822856416,0.0217849068841548,0.0215827594641094,23.79,23.4695722535105,0.654498259448867,0.0833402604554975,0.0821134883778797,19.55,19.1485003342153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1955-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.2194810854604,19253.3858282918,,,,,,,,,,,,,,,0.642252007248098,8.17282461771266,0.0221817511951138,0.0217213751699872,24.28,23.6031060186565,0.41973264878253,0.0849297396497518,0.0824581454976559,19.99,19.2533858282918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1955-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.4732849818252,19468.7613577571,,,,,,,,,,,,,,,0.77713066987495,8.81134854756325,0.0224724627252349,0.0218901786383518,24.42,23.835388473495,0.833972118417768,0.0860681504240151,0.0831458234404707,20.08,19.4687613577571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1955-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.7324212933452,19802.9668475703,,,,,,,,,,,,,,,1.27103230854644,10.2044036090182,0.0225785955060727,0.0221684098812438,24.51,24.2060646103398,1.41929376136596,0.0862829449097251,0.0843259069253977,20.09,19.8029668475703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1955-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.993702641822,19942.6187796458,,,,,,,,,,,,,,,1.26776385636293,11.3889915679187,0.0225785955060727,0.0224494529692486,24.42,24.4444406517635,1.20661209359353,0.085810397041163,0.085343393516392,19.86,19.9426187796458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1955-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.253830038888,20233.8275612127,,,,,,,,,,,,,,,1.06295152851029,11.7546509474869,0.0225555231624123,0.0226880797727274,24.46,24.7231958996513,1.08404671070542,0.0854022875183139,0.0862685557666108,19.9,20.2338275612127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1955-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.50928978038,20424.2735896167,,,,,,,,,,,,,,,1.10147971868905,11.7242570972776,0.0225832099748048,0.022937984369984,24.48,24.986012196536,1.19884871321008,0.0853808080697429,0.0873027852373237,19.85,20.4242735896167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1955-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.756683018635,20635.3275271421,,,,,,,,,,,,,,,1.02723783159806,11.7894168212825,0.0227308729742314,0.0231736120232385,24.78,25.2338276910031,0.987502993413197,0.085810397041163,0.0881649028548754,20.1,20.6353275271421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1955-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.992768418457,20860.0145690237,,,,,,,,,,,,,,,0.9827291190107,11.9972542227431,0.0229800542857638,0.0234013458565174,25.02,25.4795371866314,1.06124016686837,0.0868843694697132,0.0891005442170518,20.35,20.8600145690237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1955-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.214566437332,21084.9441007612,,,,,,,,,,,,,,,1.04903047851893,11.8872446439771,0.0232707658158849,0.0236468331069359,25.41,25.765826345252,1.08353504491427,0.0883020130753995,0.0900659798388529,20.76,21.0849441007612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.419507974255,21293.9100372366,,,,,,,,,,,,,,,0.908608689662134,12.0615957572023,0.0236583811893797,0.0238616902873754,25.86,25.9451570127311,1.03444008999691,0.0902781223439319,0.0909976584417545,21.27,21.2939100372366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.605591709559,21265.0389574026,,,,,,,,,,,,,,,0.477162662179323,12.003117399387,0.0239860084693575,0.0239755493639917,26.12,26.0125718500821,0.424963959749852,0.0917387248467602,0.0913843656943482,21.44,21.2650389574026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.771506562194,21668.7453642984,,,,,,,,,,,,,,,0.969458548600352,12.163518372759,0.0244336119363693,0.0242079823768748,26.83,26.4488656568502,0.880743852741756,0.0936718752181506,0.0921892278775683,22.17,21.6687453642984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.916106081465,21752.0031712536,,,,,,,,,,,,,,,1.12867748396496,12.7056285879675,0.0250150349966115,0.0244812124232848,27.38,26.6046922829872,1.13422150305268,0.0962064501495292,0.0932348579236539,22.62,21.7520031712536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.039087538432,21909.0185186925,,,,,,,,,,,,,,,0.636546436335825,12.5484040837048,0.0252965175892685,0.024637046708537,27.44,26.7865761892656,0.553360230990393,0.0971085869895114,0.0937507825488238,22.59,21.9090185186925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.140806552429,21816.1973455982,,,,,,,,,,,,,,,0.430667614870595,11.6144577916068,0.0252042282146269,0.0247431504899712,27.18,26.8346311854658,0.147028566579212,0.0960990529066742,0.0938886229805621,22.15,21.8161973455982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.222305449842,21909.3773109868,,,,,,,,,,,,,,,0.277712145908846,10.5232508700762,0.0249642758405586,0.0248118652241624,26.92,26.9354887949282,0.000820561516462293,0.0944451353667068,0.0938893933944706,21.82,21.9093773109868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.284677083599,22036.5042975182,,,,,,,,,,,,,,,0.503119814858393,9.91101443726713,0.0247981549662037,0.0249366986345411,26.82,27.1051593135603,0.503840037896071,0.0933926423867276,0.0943624457497297,21.66,22.0365042975182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.328948632855,22095.6465278463,,,,,,,,,,,,,,,0.318131485278228,9.05940871169921,0.0246274196231167,0.0250160301242865,26.55,27.1074091114097,0.423860462099297,0.0925764233410294,0.0947624108483327,21.44,22.0956465278463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.356073649852,22132.3098162482,,,,,,,,,,,,,,,0.0320731542862326,7.98512346340499,0.0245535881234034,0.0250240535542246,26.66,27.1225469942737,0.217087807728099,0.0923616288553194,0.0949681284885936,21.56,22.1323098162482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.366756287087,22421.163489934,,,,,,,,,,,,,,,0.664573300599785,7.6449059268873,0.0247473958101508,0.0251903567328737,26.97,27.4678069206151,0.735998198865816,0.0932422862467306,0.0956670922037663,21.85,22.421163489934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.361231179509,22442.7128181649,,,,,,,,,,,,,,,0.889115532445931,7.4745526909897,0.0250011915904153,0.0254143281072642,27.21,27.6079183101482,0.696697650895828,0.0943592175724228,0.0963336025878303,22.08,22.4427128181649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1957-01,,,4.785,4.785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.33548820647872,1.47138751964297,,,,,,,,,,,102.339734206271,22594.8827728177,,,,,,,,,,,,,,,0.61683199173656,7.16379060138795,0.0253380478078572,0.0255710918135147,27.7,27.8075316135194,0.387214162438366,0.0959057378695351,0.0967066199402374,22.57,22.5948827728177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.499450301388186,,,,,,2.18230078438643,,,,,,,,,,,,,,,,,,,,,
1957-02,,,4.785,4.785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.33548820647872,1.47138751964297,,,,,,,,,,,102.302273724133,22770.499559936,,,,,,,,,,,,,,,0.797316475867044,7.50525024596031,0.0257671933999408,0.025774974341603,28.14,28.0497548225655,0.727806929899236,0.0977744498952125,0.0974104574218338,22.95,22.770499559936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0879507282702539,,0.499011031210767,,,,-0.43668122270742,,2.17277108663802,,,,,,,,,,,,,,,,,,,,,
1957-03,,,4.792,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.33548820647872,1.47138751964297,,,,,,,,,,,102.248763139206,22841.5313879815,,,,,,,,,,,,,,,0.827425779635016,7.35402364149758,0.0262240258044168,0.0259882431239997,28.69,28.2697092012961,0.54369345628917,0.0996002030237479,0.0979400717045776,23.42,22.8415313879815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.20070428771307,,0.48802927405075,,,,-1.31578947368423,,2.14418199339278,,,,,,,,,,,,,,,,,,,,,
1957-04,,,4.799,4.798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.98019801856643,,1.3619335174816,1.50052390615237,,,,,,,,,,,102.179227329234,22952.790264976,,,,,,,,,,,,,,,0.983672585122082,7.20009243498121,0.0268239067395873,0.0262438823469654,29.44,28.6037539502559,0.399654874495988,0.101640750637993,0.0983314939752299,23.9,22.952790264976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.78037804684874,,0.46957992251234,,,,0.888888888888897,,2.1632413888896,,,,,,,,,,,,,,,,,,,,,
1957-05,,,4.798,4.798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.728155341909637,,1.3718505091424,1.51145005113165,,,,,,,,,,,102.093748517369,23352.8286389827,,,,,,,,,,,,,,,1.465878169637,8.08351343478064,0.0273361127688483,0.0266285856891548,29.8,29.1034048819512,1.11650796986572,0.103015435346538,0.0994293729423514,24.06,23.3528286389827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.24508881151844,,0.459037436210879,,,,2.4229074889868,,2.21565472650587,,,,,,,,,,,,,,,,,,,,,
1957-06,,,4.795,4.793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.92771084215379,,1.39829582014528,1.54058643764106,,,,,,,,,,,101.992531129632,23295.5898829321,,,,,,,,,,,,,,,1.22279993448207,8.93600646546695,0.0274514744871503,0.0269542000175153,29.69,29.3093970506476,0.74029810219589,0.102499928580834,0.100165446703269,23.66,23.2955898829321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.81818186404582,,0.450691300796512,,,,1.50537634408602,,2.24900866862531,,,,,,,,,,,,,,,,,,,,,
1957-07,,,4.799,4.805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.39829582014528,1.54058643764106,,,,,,,,,,,101.8767159754,23398.5416023284,,,,,,,,,,,,,,,0.600632641307198,9.2868089361432,0.0272945825502596,0.0271160957410237,29.46,29.4542512370606,0.0979946690459352,0.100888969938008,0.100263603501264,23.31,23.3985416023284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.22105524244589,,0.4607014035601,,,,1.05932203389829,,2.27283291299634,,,,,,,,,,,,,,,,,,,,,
1957-08,,,4.807,4.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.945626476954355,,1.41151847564672,1.55515463089576,,,,,,,,,,,101.748034289495,23053.2334427059,,,,,,,,,,,,,,,0.0359047235627005,8.77876056402723,0.0269900276139422,0.0271258317002405,29.03,29.3304959761207,-0.519029763521057,0.0987195456323367,0.0997432055571138,22.65,23.0532334427059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.32035927889183,,0.450011475794608,,,,0.209643605870026,,2.27759776187055,,,,,,,,,,,,,,,,,,,,,
1957-09,,,4.801,4.793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.702576111980144,,1.4214354672728,1.56608077583679,,,,,,,,,,,101.608882118108,23290.1324892709,,,,,,,,,,,,,,,0.504022470458762,8.98032922034667,0.0268469790832477,0.0272625519873085,29.15,29.7505395722174,-0.233379914873966,0.0971515458866534,0.099510424948892,22.58,23.2901324892709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.13793108354419,,0.431390311058187,,,,-2.30125523012553,,2.22518442425428,,,,,,,,,,,,,,,,,,,,,
1957-10,,,4.789,4.785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.697674418178625,,1.41151847564672,1.55515463089576,,,,,,,,,,,101.461271999513,23665.2843509989,,,,,,,,,,,,,,,1.1798572005539,10.2307869914576,0.0270823169885839,0.0275842111699855,29.54,30.0275678281995,1.32068721376734,0.0980322032780646,0.100824646407558,23.06,23.6652843509989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.91846521645851,,0.423114237993364,,,,-0.642398286937918,,2.21088987763166,,,,,,,,,,,,,,,,,,,,,
1957-11,,,4.779,4.773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.702576111980144,,1.4214354672728,1.56608077583679,,,,,,,,,,,101.307280911904,23329.0588548875,,,,,,,,,,,,,,,0.691785054028161,10.2605846938416,0.0272991970189917,0.0277750346201311,29.62,30.1640755847944,0.0829006922652595,0.0983329155580586,0.100908230737403,22.72,23.3290588548875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.30399352582117,,0.428631620263625,,,,0.431034482758632,,2.22041957538008,,,,,,,,,,,,,,,,,,,,,
1957-12,,,4.771,4.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.697674418178625,,1.41151847564672,1.55515463089576,,,,,,,,,,,101.149838048916,23415.3474662152,,,,,,,,,,,,,,,0.60502073249809,9.95010066803355,0.0274837757682749,0.0279430793380414,29.94,30.3917397500795,-0.531844617316394,0.0982469977637746,0.100371555743797,23.02,23.4153474662152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.85036208155883,,0.420700383292696,,,,-2.1459227467811,,2.17277108663802,,,,,,,,,,,,,,,,,,,,,
1958-01,,,4.762,4.755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.87353629861369,3.71287128741185,1.38507316464384,1.52601824438636,,,,,,,,,,,100.991740694903,23479.5736265226,,,,,,,,,,,,,,,0.947211937225571,10.3111268258458,0.0279359937040189,0.0282077595211597,30.6,30.7376674963306,0.321995257787904,0.0998149975094579,0.10069474739346,23.45,23.4795736265226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.737704792224414,-16.3887066954291,0.417596856404239,,,,-0.877192982456163,-1.31004366812229,2.15371169114119,,,,,,,,,,,,,,,,,,,,,
1958-02,,,4.757,4.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.954653937349217,2.72277227812865,1.3718505091424,1.51145005113165,,,,,,,,,,,100.835737133004,23379.506840542,,,,,,,,,,,,,,,0.815025003776608,10.3305067829362,0.0284066695146911,0.0284376598142624,30.96,30.8899597037981,-0.0764275210151886,0.100974887732292,0.100617788894235,23.56,23.379506840542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.73410391141897,-14.8639221873897,0.424838419825108,,,,-1.32743362831856,-2.19298245614035,2.12512259789595,,,,,,,,,,,,,,,,,,,,,
1958-03,,,4.756,4.753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.72277227812865,1.3718505091424,1.51145005113165,,,,,,,,,,,100.684555501448,23498.9026606504,,,,,,,,,,,,,,,0.726193104162999,10.219732831291,0.0288865742628276,0.0286441721388189,31.64,31.1852030753172,0.0412492817509949,0.10243549023512,0.100659293009468,24.13,23.4989026606503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.811688440523528,-12.2415791546978,0.428286784169731,,,,0.672645739910316,-0.222222222222199,2.13941714451857,,,,,,,,,,,,,,,,,,,,,
1958-04,,,4.751,4.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.963855421076881,1.69902912772338,1.38507316464384,1.52601824438636,,,,,,,,,,,100.540525966429,23587.3337576136,,,,,,,,,,,,,,,0.889910821982353,10.1173955304334,0.0295325998853189,0.0288990797265495,32.36,31.4423732951326,0.443331843556468,0.104626393989363,0.101105547708877,24.58,23.5873337576136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.97906593495846,-6.0765359172123,0.44104572986086,,,,2.0044543429844,0.881057268722475,2.18230078438643,,,,,,,,,,,,,,,,,,,,,
1958-05,,,4.751,4.753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.90930787469846,2.89156626323067,1.41151847564672,1.55515463089576,,,,,,,,,,,100.405746301381,23434.2794261041,,,,,,,,,,,,,,,0.353592648951536,8.91027066408846,0.029763323321923,0.0290012647480772,32.14,31.4066495815796,-0.137244425254641,0.104604914540792,0.100966785981024,24.12,23.4342794261041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.547302589559094,-4.44529344254019,0.438631875160192,,,,0.655021834061138,-0.860215053763448,2.19659533100905,,,,,,,,,,,,,,,,,,,,,
1958-06,,,4.764,4.775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5761124130536,3.5460992910619,1.4478807783104,1.59521716238444,,,,,,,,,,,100.282162248644,23559.269413593,,,,,,,,,,,,,,,0.0598510670424452,7.65900043639939,0.0295510577602472,0.0290186223144847,31.9,31.4799891059501,-0.0596839243071568,0.103230229832248,0.100906525040904,23.94,23.559269413593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.67295593235874,-0.0743277954149403,0.450356311888503,,,,3.25379609544465,0.84745762711861,2.26806806412214,,,,,,,,,,,,,,,,,,,,,
1958-07,,,4.772,4.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.51141552594633,6.14657210516942,1.48424308097408,1.63527969387313,,,,,,,,,,,100.171047690057,23802.1440262595,,,,,,,,,,,,,,,0.820332370918232,7.8941147956739,0.0294633828543377,0.0292566714669249,31.95,31.9225290357158,0.782798084499436,0.102349572440836,0.101696419386059,23.71,23.8021440262595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.67075044399442,2.32035927889183,0.471391331325592,,,,2.73109243697482,2.51572327044026,2.33001109948682,,,,,,,,,,,,,,,,,,,,,
1958-08,,,4.774,4.778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.890868596319292,6.08899297541403,1.49746573647552,1.64984788712783,,,,,,,,,,,100.073159810477,23708.7986202029,,,,,,,,,,,,,,,0.877968325276702,8.80232577411861,0.0293803224171602,0.0295135357754348,31.72,32.0366431326617,0.315719476572942,0.100953408283721,0.102017494789038,23.29,23.7087986202029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.41404537550916,7.27969350282786,0.482770931960008,,,,1.22699386503067,3.55648535564853,2.35860019273206,,,,,,,,,,,,,,,,,,,,,
1958-09,,,4.774,4.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.883002206952744,6.27906976849274,1.51068839197696,1.66441608038253,,,,,,,,,,,99.9891631470772,24119.0816090294,,,,,,,,,,,,,,,0.783951438705518,9.10536760317325,0.0293064909174469,0.0297449075637592,31.79,32.4239378861139,0.667083339365083,0.100223107032307,0.102698036500013,23.37,24.1190816090294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.42857138906654,14.6282973939161,0.494495368688319,,,,0.404040404040414,6.42398286937902,2.36812989048047,,,,,,,,,,,,,,,,,,,,,
