country,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF,ZAF
1959-01,,,0.713587,0.712694878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.4137931034483,0.993282154043098,1.3412159163404,,,,,,,,,,,,,,,5.25,5.25,3.79,3.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.977315624513,77.8206406124412,0.0849230717487846,0.096707592106655,-2.19773514675175,-4.8873972301957,0.0606,0.0690092805286116,0.12871556071195,0.12426984839186,-3.60895828679974,-22.1499840180902,0.091849750821758,0.0886773483044024,-0.043792488963165,-0.0275622562852052,-0.031249750821758,-0.0196680677757907
1959-02,,,0.712814,0.712694878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.336700336700357,2.06896551724138,0.98993776968605,1.33670003783421,,,,,,,,,,,,,,,5.25,5.25,3.77,3.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.3955982051475,87.5570459068105,0.0975008908354774,0.100472387828321,3.8929681110391,7.42929244108832,0.0695,0.0716181246574567,0.106680072946868,0.114750773952854,-7.66000326079868,-24.9093645108149,0.0760430495175485,0.0817959581844298,-0.00917918211139023,-0.0142783861245333,-0.00654304951754852,-0.0101778335269731
1959-03,,,0.712073,0.711427302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.337837837837858,2.06185567010309,0.993282154043098,1.3412159163404,,,,,,,,,,,,,,,5.25,5.25,3.79,3.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.645758126997,74.0470077098785,0.0943723466554693,0.0884169919571735,-11.9987154000427,-9.73701980668301,0.0672,0.0629593527139204,0.118490110301908,0.119406569815215,4.05731107685022,-21.575260370523,0.0843736083130103,0.0850261943880293,-0.0241177636464383,-0.0309895778580412,-0.0171736083130103,-0.022066841674109
1959-04,,,0.710997,0.711111112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.36518771331059,0.993282154043098,1.3412159163404,,,,,,,,,,,,,,,5.25,5.25,3.8,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.2761641097637,76.2277916445819,0.102672725763962,0.0946427717221831,7.04138381910253,1.12870790786105,0.073,0.067290726766157,0.136394736605136,0.1241578296843,3.97906068019381,-14.3936206512471,0.0969762485420422,0.0882758444320483,-0.033722010841174,-0.029515057962117,-0.0239762485420422,-0.0209851176658913
1959-05,,,0.711529,0.712377561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.36518771331059,0.993282154043098,1.3412159163404,,,,,,,,,,,,,,,5.25,5.25,3.75,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.9257212835306,79.4565041615874,0.0993634834279418,0.09896738034355,4.56940191276467,1.46167943096056,0.0707,0.0704181611684658,0.122783562323545,0.124555417316478,0.320227595141589,-20.0669853401334,0.0873640653165094,0.0886247915277763,-0.0234200788956028,-0.0255880369729281,-0.0166640653165094,-0.0182066303593105
1959-06,,,0.712023,0.711743773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.336700336700339,1.70648464163824,0.996626538400145,1.3457317948466,,,,,,,,,,,,,,,5.25,5.25,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.8094934176202,88.5055347672629,0.10561456582161,0.102038186367501,3.10284662814222,15.9808775344605,0.0752,0.0726535355719468,0.117598442884534,0.115290175508033,-7.43865020732374,-15.4564153864084,0.0837327960979748,0.0820892566357561,-0.0119838770629246,-0.0132519891405324,-0.00853279609797478,-0.00943572106380928
1959-07,,,0.71223,0.712377561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.33557046979866,0.677966101694921,0.993282154043098,1.3412159163404,,,,,,,,,,,,,,,5.25,5.25,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.6985965965862,84.8639586467687,0.0999677070609213,0.102435243731042,0.389126245453991,11.8352852212167,0.0712,0.0729574536425599,0.128660891495836,0.120705238554108,4.69689895276275,-7.8579008021148,0.0916361467500795,0.0859698920553924,-0.028693184434915,-0.0182699948230663,-0.0204361467500795,-0.0130124384128325
1959-08,,,0.712743,0.713330362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.337837837837858,0.993282154043098,1.3412159163404,,,,,,,,,,,,,,,5.25,5.25,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.9531640944765,85.7548458980063,0.0976509064277026,0.102978927059054,0.530758075257827,24.6734076876196,0.0696,0.0733975094088515,0.120626423339968,0.120085256967908,-0.513632708593862,-9.02048990759315,0.0859756388505991,0.0855899263070776,-0.0229755169122658,-0.0171063299088536,-0.0163756388505991,-0.0121924168982261
1959-09,,,0.714286,0.714604735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.337837837837858,0.993282154043098,1.3412159163404,,,,,,,,,,,,,,,5.25,5.25,3.67,3.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.2362798283871,90.3111491259025,0.099679960128016,0.101737294235478,-1.20571544007649,10.1521972189066,0.0712,0.0726695249502827,0.104665953256087,0.11265197621796,-6.1900027843837,-9.74459922133168,0.0747614250874775,0.0804657294848218,-0.00498599312807119,-0.0109146819824819,-0.00356142508747746,-0.00779620453453909
1959-10,,,0.713623,0.71396698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.336700336700339,0.675675675675699,0.996626538400145,1.3457317948466,,,,,,,,,,,,,,,5.25,5.25,3.57,3.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.8726616915204,85.9783320003678,0.113925700264706,0.10930583671831,7.4392999535788,22.5474260276395,0.0813,0.0780031591164308,0.126763465241238,0.127131841447962,12.8536273540259,9.64068389400225,0.0904613243558477,0.0907242060896194,-0.012837764976532,-0.0178260047296521,-0.00916132435584773,-0.0127210469731885
1959-11,,,0.714541,0.71492404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33557046979866,1.01351351351354,0.999970922757193,1.3502476733528,,,,,,,,,,,,,,,5.25,5.25,3.51,3.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.3736896335316,93.9046370438422,0.114898935120588,0.114152176467313,4.43374287641401,34.9623303846343,0.0821,0.0815664103251304,0.1204723604194,0.121561810003076,-4.38130320574869,-6.83806403454135,0.0860824408864383,0.0868608972814076,-0.00557342529881188,-0.00740963353576236,-0.00398244088643834,-0.00529448695627718
1959-12,,,0.715576,0.71524363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.673400673400679,0.999970922757193,1.3502476733528,,,,,,,,,,,,,,,5.25,5.25,3.58,3.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.3724649787909,77.7240676180309,0.107605621205854,0.107529048480083,-5.80201638917257,8.74621371265735,0.077,0.0769452063951835,0.132238369863688,0.138347170671157,13.8080871514306,7.31024517722182,0.0946266037535786,0.0989979150001836,-0.0246327486578345,-0.0308181221910742,-0.0176266037535786,-0.0220527086050001
1960-01,,,0.714285999714286,0.714604734767711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.33444816053512,0.336700336700339,0.996626538400145,1.3457317948466,,,,,,,,,,,,,,,5.25,5.25,3.66,3.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.1138140747176,,,,,,,,,,,,,,,,,0.367695525938553,69.7275632378744,81.6886709687179,0.0935199626294229,0.110325241856129,2.60040743926429,14.0812623423146,0.0668,0.0788037756729253,0.134121943011806,0.135055743407035,-2.37910703063485,8.6794143187199,0.0958014261478104,0.09646842669665,-0.0406019803823832,-0.0247305015509062,-0.0290014261478104,-0.0176646510237247
1960-02,,,0.714285999714286,0.714285714796719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.675675675675699,0.996626538400145,1.3457317948466,,,,,,,,,,,,,,,5.25,5.25,3.73,3.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.36363636363637,,18.8531711555169,,,,,,,,,,,,,,,-1.45949103308916,,0.36232904270841,82.049051888261,74.0254721951853,0.106119957594465,0.101861853916051,-7.67130694452911,1.38293327924513,0.0758,0.072758496157177,0.129337213718185,0.137603788122376,1.88666150069721,19.9153464349712,0.0923837610009543,0.098288459363464,-0.0232172561237205,-0.0357419342063249,-0.0165837610009543,-0.025529963206287
1960-03,,,0.714285999714286,0.713330361633476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33557046979866,0.673400673400679,0.999970922757193,1.3502476733528,,,,,,,,,,,,,,,5.25,5.25,3.72,3.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2258064516129,,19.4613379669852,,,,,,,,,,,,,,,-7.05468643612973,,0.336767864878301,86.1764626837593,82.8370129547534,0.121379951496571,0.105324443153595,3.39929925131557,19.1224003691637,0.0867,0.0752317751723164,0.14085046858096,0.127146597151113,-7.59949352699728,6.48207828754822,0.100607517760577,0.0908190342563522,-0.0194705170843889,-0.0218221539975174,-0.0139075177605768,-0.0155872590840358
1960-04,,,0.714285999714286,0.713012478228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.334448160535102,1.010101010101,1.00331530711424,1.35476355185899,,,,,,,,,,,,,,,5.25,5.25,3.77,3.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,19.4613379669852,,,,,,,,,,,,,,,-9.07422090457807,,0.306208804883613,72.8669711327985,71.1463480545612,0.106119957594465,0.105410490182085,0.081697112192347,11.3772222262355,0.0758,0.0752932373600832,0.145635197874581,0.14816008560446,16.5269766743127,19.3320517773151,0.104025182907433,0.105828674863736,-0.0395152402801161,-0.042749595422375,-0.0282251829074329,-0.0305354375036524
1960-05,,,0.714285999714286,0.714604734767711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.333333333333301,1.34680134680131,1.00665969147129,1.35927943036519,,,,,,,,,,,,,,,5.25,5.25,3.79,3.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.892857142857156,,19.635099913119,,,,,,,,,,,,,,,-4.16386263897705,,0.293458690859806,78.2397481274459,77.3630582092866,0.111019955636426,0.106967832921838,1.47740773908063,8.08392881625763,0.0793,0.0764056254758454,0.14189712811394,0.138267327323672,-6.67707381541188,11.0086821614143,0.101355132011452,0.0987624161252117,-0.0308771724775141,-0.0312994944018348,-0.0220551320114516,-0.0223567906493663
1960-06,,,0.714285999714286,0.713648528610232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.332225913621282,1.34228187919461,1.01000407582834,1.36379530887139,,,,,,,,,,,,,,,5.25,5.25,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.884955752212388,,19.8088618592528,,,,,,,,,,,,,,,-2.68262288596581,,0.285586300857945,77.1080256376564,75.8357455435894,0.111719955356706,0.107690230440476,0.675340893525073,5.53914595524008,0.0798,0.0769216239096374,0.144887583922453,0.142004578010745,2.70291670448199,23.1714475105907,0.103491172728237,0.10143188196841,-0.0331676285657469,-0.0343143475702684,-0.0236911727282367,-0.0245102580587727
1960-07,,,0.714285999714286,0.713012478228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.68350168350166,1.01000407582834,1.36379530887139,,,,,,,,,,,,,,,5.25,5.25,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.877192982456139,,19.635099913119,,,,,,,,,,,,,,,-0.842093709602688,,0.283181396582933,69.7010970665515,75.1566532841443,0.10275995893712,0.112865620654623,4.80581218275617,10.1824104123456,0.0734,0.0806183326826606,0.147429471359689,0.150173824568681,5.75280506612848,24.4136761316812,0.105306807337504,0.107267060412958,-0.0446695124225684,-0.0373082039140583,-0.031906807337504,-0.0266487277302976
1960-08,,,0.714285999714286,0.712694878014868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.331125827814572,2.020202020202,1.01334846018538,1.36831118737758,,,,,,,,,,,,,,,5.25,5.25,4.5,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.21238938053096,,19.2006950477845,,,,,,,,,,,,,,,-1.3333128350193,,0.279405702675906,60.2806415393162,64.5436296952861,0.0946399621818711,0.0928226017361118,-17.7583030175718,-9.86252781320806,0.0676,0.0663018848771596,0.15699892994693,0.143813730610336,-4.23515481250598,19.7596892754036,0.112142137631216,0.102724134341645,-0.0623589677650591,-0.0509911288742246,-0.0445421376312162,-0.0364222494644855
1960-09,,,0.714285999714286,0.712694878014868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.020202020202,1.01334846018538,1.36831118737758,,,,,,,,,,,,,,,5.38,5.38,4.5,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.35746606334844,,18.9400521285838,,,,,,,,,,,,,,,2.25308279689742,,0.285700944496447,85.4442117309604,81.1308531737752,0.103739958545513,0.105813077673515,13.9949491766389,4.00618423034006,0.0741,0.0755807999688717,0.121412505825626,0.130422735043686,-9.31134705276063,15.7749197327374,0.0867232531014739,0.0931591336861505,-0.0176725472801135,-0.0246096573701712,-0.0126232531014739,-0.0175783337172788
1960-10,,,0.714285999714286,0.71142730153062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.67785234899327,1.01334846018538,1.36831118737758,,,,,,,,,,,,,,,5.38,5.38,4.5,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.79816513761469,,20.4170286707211,,,,,,,,,,,,,,,0.792993698514068,,0.287966534982899,80.22363309791,76.4236650063354,0.10135995949656,0.100774456979053,-4.76181281675652,-7.8050541447698,0.0724,0.0719817837489469,0.126346757909672,0.131862894786188,1.10422446057397,3.7213756084558,0.0902477202841692,0.0941878196275718,-0.0249867984131122,-0.0310884378071351,-0.0178477202841692,-0.0222060358786249
1960-11,,,0.714285999714286,0.712854913149102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.33779264214044,1.01334846018538,1.36831118737758,,,,,,,,,,,,,,,5.38,5.38,4.5,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.063829787234,,18.1581233709818,,,,,,,,,,,,,,,4.56501208957676,,0.301112242118804,74.5875453807354,74.0118557760466,0.105279957930129,0.101089173317969,0.312297727371785,-11.4434989797013,0.0752,0.0722065812237165,0.141149514161812,0.136585108234357,3.58115408874217,12.3585674077256,0.100821121832255,0.0975608305812617,-0.0358695562316828,-0.0354959349163876,-0.0256211218322553,-0.0253542493575451
1960-12,,,0.714285999714286,0.714285714796719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.33779264214044,1.01334846018538,1.36831118737758,,,,,,,,,,,,,,,5.38,5.38,4.5,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.43540669856458,,17.8974804517811,,,,,,,,,,,,,,,-0.278562271680147,,0.300273457016851,67.2421992441591,63.9470037168973,0.0852599659301176,0.0884789175167743,-12.47438809449,-17.7162647978205,0.0609,0.063199252052107,0.126795326280949,0.138362882346268,1.30158707262623,0.0113567014309096,0.090568126391687,0.0988306697400541,-0.0415353603508318,-0.0498839648294937,-0.029668126391687,-0.0356314176879472
1961-01,,,0.714285999714286,0.713966979537881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.330033003300333,2.01342281879193,1.01669284454243,1.37282706588378,,,,,,,,,,,,,,,5.38,5.38,4.5,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.94174757281555,-8.18181818181818,17.5499565595135,,,,,,,,,,,,,,,-0.0966575808540744,-18.4153195251326,0.299983219957351,68.1480503463293,80.4408319641423,0.0988399605035518,0.112817745707448,27.5080537530986,2.25923261928579,0.0706,0.0805841362781568,0.145037106712878,0.140249352166992,1.36342188651651,3.84552972642161,0.103597974764076,0.100178148721881,-0.0461971462093266,-0.0274316064595438,-0.0329979747640759,-0.0195940124437241
1961-02,,,0.714285999714286,0.716527422017832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.328947368421055,2.34899328859059,1.02003722889948,1.37734294438998,,,,,,,,,,,,,,,5.62,5.62,4.5,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.96039603960395,-3.2258064516129,18.2450043440487,,,,,,,,,,,,,,,-1.78312273844306,-18.6832640440888,0.294634150950778,86.7581275225135,83.1553031920681,0.107799956923137,0.111342553181219,-1.30758908270933,9.30740890793275,0.077,0.079530426909788,0.124253438843713,0.133897116488224,-4.5292442215384,-2.69372790148464,0.0887524917824197,0.0956408357096509,-0.0164534819205762,-0.0225545633070046,-0.0117524917824197,-0.016110408799863
1961-03,,,0.714285999714286,0.715881106465838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.00668896321068,1.02003722889948,1.37734294438998,,,,,,,,,,,,,,,5.62,5.62,4.5,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.2380952380952,-20.5357142857143,15.4648132059079,,,,,,,,,,,,,,,-1.5898143131557,-13.9021132101489,0.289950015047518,80.5246954544307,76.0639329144024,0.119559952223843,0.106771442235518,-4.10544829007244,1.37384925910501,0.0854,0.0762653463581328,0.148476130892668,0.140370656820587,4.83471227920968,10.400639864359,0.106054421588379,0.100264794937644,-0.0289161786688252,-0.0335992145850698,-0.0206544215883787,-0.0239994485795114
1961-04,,,0.714285999714286,0.716204118686628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.327868852459019,2.0,1.02338161325652,1.38185882289617,,,,,,,,,,,,,,,5.62,5.62,4.5,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.2359550561798,-11.6071428571428,17.2024326672459,,,,,,,,,,,,,,,-8.18629624698829,-13.0613347487749,0.266213847847541,80.5613762464694,79.1522573348423,0.105279957930129,0.104907349056822,-1.74587243523738,-0.477315990460913,0.0752,0.0749338506984278,0.130682918832016,0.132538669886604,-5.57950437176715,-10.543606028657,0.0933449793235076,0.094670516320755,-0.0254029609018874,-0.0276313208297822,-0.0181449793235076,-0.0197366656223271
1961-05,,,0.714285999714286,0.717488789752458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.653594771241818,2.32558139534886,1.03007038197062,1.39089057990857,,,,,,,,,,,,,,,5.88,5.88,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.07070707070707,-18.5840707964602,15.9860990443093,,,,,,,,,,,,,,,-4.34624286846576,-13.2267827118979,0.254643547470599,82.1724525853494,81.814815202885,0.111439955468594,0.103869389809168,-0.989405658408246,-2.89661202628422,0.0796,0.0741924509395544,0.135617170916063,0.126956700386833,-4.21157802816873,-8.18026004824842,0.096869446506203,0.0906833936562362,-0.0241772154474688,-0.0230873105776652,-0.017269446506203,-0.0164909427166818
1961-06,,,0.714285999714286,0.718452740694925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.98675496688742,1.03007038197062,1.39089057990857,,,,,,,,,,,,,,,5.88,5.88,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.17391304347826,-21.0526315789474,15.6385751520417,,,,,,,,,,,,,,,8.5045659498224,-3.25170532614617,0.276299875902203,96.4013270651681,94.7006264178225,0.121799951328739,0.117243736730704,12.8761196596112,8.8712840999153,0.087,0.0837455597009297,0.126346757909672,0.123804605276232,-2.48281114820768,-12.816469010693,0.0902477202841692,0.0884318962489661,-0.00454680658093299,-0.00656086854552782,-0.00324772028416921,-0.00468633654803635
1961-07,,,0.714285999714286,0.717164618480733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.98675496688742,1.03007038197062,1.39089057990857,,,,,,,,,,,,,,,5.88,5.88,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.77777777777778,-26.5486725663717,14.4222415291051,,,,,,,,,,,,,,,5.5505367759827,2.9855794360914,0.29163600212615,83.7083050060971,90.3439694083128,0.0921199631888627,0.101231311025873,-13.6573826042494,-10.3081076073214,0.0658,0.0723081081985036,0.110048773753277,0.112050988780839,-9.49368278277579,-25.3858060133555,0.0786062983776906,0.0800364525402958,-0.0179288105644141,-0.0108196777549658,-0.0128062983776906,-0.0077283443417922
1961-08,,,0.714285999714286,0.713648528609205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.324675324675344,1.980198019802,1.03341476632767,1.39540645841476,,,,,,,,,,,,,,,5.88,5.88,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.20481927710845,-25.7918552036199,14.2484795829713,,,,,,,,,,,,,,,4.95909715172867,9.55342423918203,0.306098514801003,90.4649024044278,96.4473447172225,0.111999955244818,0.109347243601717,8.01721571477981,17.8023903193144,0.08,0.0781052052120541,0.123804870472436,0.113375068979158,1.18167649632125,-21.1653376224919,0.0884320856749019,0.0809822244884538,-0.0118049152276186,-0.00402782537744062,-0.00843208567490192,-0.00287701927639975
1961-09,,,0.714285999714286,0.711743772748572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.980198019802,1.03341476632767,1.39540645841476,,,,,,,,,,,,,,,5.88,5.88,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.21951219512193,-25.6880733944954,14.0747176368375,,,,,,,,,,,,,,,2.65490921158679,9.98393898235523,0.314225152466985,106.521396126194,100.686130397728,0.105279957930129,0.111097597159281,1.60072947420579,4.99420260893668,0.0752,0.0793554582527723,0.0988345644713532,0.110340517328878,-2.67655991533505,-15.3977891263214,0.0705961456897466,0.0788146867292492,0.00644539345877559,0.00075707983040325,0.00460385431025344,0.000540771523523107
1961-10,,,0.714285999714286,0.711743772748572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.980198019802,1.03341476632767,1.39540645841476,,,,,,,,,,,,,,,5.88,5.88,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.70370370370372,-33.6170212765958,13.5534317984361,,,,,,,,,,,,,,,2.12626425899413,11.4387856199045,0.32090640957666,111.179013710109,106.958443079143,0.121519951440627,0.116795096222356,5.12837289802628,15.8975197917801,0.0868,0.0834251020669121,0.109301159801149,0.109196705617653,-1.03661985543928,-17.1892094476522,0.0780722881984943,0.0779976780376116,0.0122187916394788,0.00759839060470383,0.00872771180150569,0.00542742402930051
